web-scraper-order,web-scraper-start-url,category,category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating
1603864075-567,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Play House Tent For Kids,https://www.jadroo.com/play-house-tent-for-kids-2,Play House Tent For Kids,2200,https://www.jadroo.com/uploads/media/2020/09/qa49paw9Ll/71D9iV5ImEL._AC_SL1500_-medium.jpg,0
1603860294-5,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Smart 2-Port USB Car Charger,https://www.jadroo.com/usb-car-charger-2-4a-output,Smart 2-Port USB Car Charger,351,https://www.jadroo.com/uploads/media/2020/02/Pdrow3VR0c/JRES-158-W.jpg,0
1603862408-423,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR COLOR PALETTE EYE SHADOW,https://www.jadroo.com/flormar-color-palette-eye-shadow,FLORMAR COLOR PALETTE EYE SHADOW,1200,https://www.jadroo.com/uploads/media/2020/09/nVx0yU4tZ9/flomar color palatte eyeshadow (1)-medium.jpg,0
1603863210-480,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Eternal Love BD XLOUIS For (Women)- 200 ml,https://www.jadroo.com/eternal-love-bd-xlouis-for-women-200-ml,Eternal Love BD XLOUIS For (Women)- 200 ml,310,https://www.jadroo.com/uploads/media/2020/10/pJURuxos8Q/70-medium.jpg,0
1603860635-119,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Royal Umbrella  Hom Mali Rice 2 Kg,https://www.jadroo.com/royal-umbrella-hom-mali-rice-2-kg,Royal Umbrella  Hom Mali Rice 2 Kg,620,https://www.jadroo.com/uploads/media/2020/10/DRYm9LGASl/2kg-medium.jpg,0
1603860730-154,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Best Outdoor Sports Practice Soccer Ball,https://www.jadroo.com/football-portable,Best Outdoor Sports Practice Soccer Ball,1600,https://www.jadroo.com/uploads/media/2020/02/QGQ7pmSiy1/JR-JM180717.jpg,0
1603863116-475,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Brooch Hijab Pin,https://www.jadroo.com/brooch-hijab-pin,Brooch Hijab Pin,350,https://www.jadroo.com/uploads/media/2020/10/EZO3A7xfOK/A01-medium.jpg,0
1603863693-514,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-উচ্চবিলাস,https://www.jadroo.com/amanat-shah-lungi-19,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-উচ্চবিলাস,670,https://www.jadroo.com/uploads/media/2020/09/RgcF6YaSih/Untitled7-medium.jpg,0
1603863056-471,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Hair Rubber Band Colorful Set,https://www.jadroo.com/hair-clip-colorful-pins,Hair Rubber Band Colorful Set,150,https://www.jadroo.com/uploads/media/2020/10/yzi36WcuE4/2678932203_784835838-medium.jpg,0
1603860481-59,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Nokia 5310 DS Black,https://www.jadroo.com/nokia-5310-ds-black,Nokia 5310 DS Black,4099,https://www.jadroo.com/uploads/media/2020/09/VzZWEhHWq1/unnamed-medium.png,0
1603861217-296,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Bigen Hair Color & Conditioner-882 (Brownish Black),https://www.jadroo.com/bigen-hair-color-conditioner-882-brownish-black,Bigen Hair Color & Conditioner-882 (Brownish Black),498,https://www.jadroo.com/uploads/media/2020/10/bevtTtYEHP/882400-medium.jpg,0
1603860928-217,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Kotex Soft Cover with Soft Wings,https://www.jadroo.com/kotex-soft-cover-with-soft-wings,Kotex Soft Cover with Soft Wings,90,https://www.jadroo.com/uploads/media/2020/02/uD8FeyOCVz/8904009617493-medium.jpg,0
1603860377-28,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Mickey Wireless Bluetooth Silicone Airpods Case,https://www.jadroo.com/mickey-wireless-bluetooth-silicone-airpods-case,Mickey Wireless Bluetooth Silicone Airpods Case,250,https://www.jadroo.com/uploads/media/2020/02/HZUBJB5Knd/JRYS-MQ-medium.jpg,0
1603863520-499,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-তরঙ্গ,https://www.jadroo.com/amanat-shah-lungi-4,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-তরঙ্গ,780,https://www.jadroo.com/uploads/media/2020/09/B4psijfPIw/Untitled4-medium.jpg,0
1603861549-336,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,GENERAL 1.5 TON ASGA-18 AET  AIR CONDITIONER,https://www.jadroo.com/general-15-ton-asga-18-aet-air-conditioner,GENERAL 1.5 TON ASGA-18 AET  AIR CONDITIONER,76000,https://www.jadroo.com/uploads/media/2020/09/ol7B3oJeUD/general-air-conditioner-in-bangladesh-price-medium.jpg,0
1603861803-367,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,BDUCK Waterproof Floor Mat,https://www.jadroo.com/bduck-waterproof-floor-mat,BDUCK Waterproof Floor Mat,1058,https://www.jadroo.com/uploads/media/2020/09/Y87WMvhGv5/A01-medium.jpg,0
1603860888-205,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Palmolive Naturals Radiant Softness,https://www.jadroo.com/palmolive-naturals-radiant-softness-170g,Palmolive Naturals Radiant Softness,135,https://www.jadroo.com/uploads/media/2020/02/s6RotYBARM/JR-PANRS.jpg,0
1603860583-98,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Raisin (কিসমিস) Indian 100gm,https://www.jadroo.com/raisin-indian-100gm,Raisin (কিসমিস) Indian 100gm,33,https://www.jadroo.com/uploads/media/2020/10/td3zVH8ulL/Untitled-medium.jpg,0
1603863994-556,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Huggies Dry Diapers Double Extra Large 15-25 kg (24 pcs),https://www.jadroo.com/huggies-dry-diapers-double-extra-large-15-25-kg-24-pcs,Huggies Dry Diapers Double Extra Large 15-25 kg (24 pcs),915,https://www.jadroo.com/uploads/media/2020/09/P945DcJrdg/61pzxt0yGjL._SL1000_-medium.jpg,0
1603862631-437,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR EYES DIPLINER,https://www.jadroo.com/flormar-eyes-dipliner,FLORMAR EYES DIPLINER,400,https://www.jadroo.com/uploads/media/2020/09/SuNuJD1HgV/Untitled-medium.png,0
1603861886-378,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Plant Flower Pot with Drain,https://www.jadroo.com/plant-flower-pot-with-drain,Plant Flower Pot with Drain,299,https://www.jadroo.com/uploads/media/2020/09/eIerM9pEtM/A01-medium.jpg,0
1603860629-117,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Mitr Phol's Brown Sugar 500 gm,https://www.jadroo.com/mitr-phols-brown-sugar-500-gm,Mitr Phol's Brown Sugar 500 gm,190,https://www.jadroo.com/uploads/media/2020/10/403Fqfz5C0/2-medium.jpg,0
1603860794-172,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Diant Adult Gear Bi-Cycle,https://www.jadroo.com/giant-adult-gear-bi-cycle,Diant Adult Gear Bi-Cycle,16120,https://www.jadroo.com/uploads/media/2019/12/jcWbFZ7myL/033-medium.jpg,0
1603860342-20,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,White 3-Way Socket,https://www.jadroo.com/3-way-socket-white,White 3-Way Socket,290,https://www.jadroo.com/uploads/media/2020/02/jl2Dzn6Mn6/JR-00065529.jpg,0
1603863454-495,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,VIP Plus Premium Sirajgonj Lungi (সেলাই করা),https://www.jadroo.com/vip-plus-premium-sirajgonj-lungi-4,VIP Plus Premium Sirajgonj Lungi (সেলাই করা),805,https://www.jadroo.com/uploads/media/2020/09/6lgTqz6Cxl/Untitled-medium.Jpg,0
1603860890-206,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Palmolive Naturals Herbal Extracts,https://www.jadroo.com/palmolive-naturals-herbal-extracts-170g,Palmolive Naturals Herbal Extracts,145,https://www.jadroo.com/uploads/media/2020/02/FeHnLczDbn/JR-PANHE.jpg,0
1603860554-86,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,White Pepper (সাদা গোল মরিচ) 250gm,https://www.jadroo.com/white-pepper-250gm,White Pepper (সাদা গোল মরিচ) 250gm,130,https://www.jadroo.com/uploads/media/2020/10/i6hSTxh8wD/সাদা মরিচ 03-medium.jpg,0
1603860834-185,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,NIVEA Intensive Moisture Body Milk Lotion,https://www.jadroo.com/nivea-intensive-moisture-body-milk-lotion,NIVEA Intensive Moisture Body Milk Lotion,585,https://www.jadroo.com/uploads/media/2020/02/dmUShNnjOs/JR-NIMBML.jpg,0
1603862663-439,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR EYES ROLL N GO LINER,https://www.jadroo.com/flormar-eyes-roll-n-go-liner,FLORMAR EYES ROLL N GO LINER,900,https://www.jadroo.com/uploads/media/2020/09/LznFR6yhHm/Untitled-medium.png,0
1603860435-42,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Nokia 8.1 Smart Mobile Phone,https://www.jadroo.com/nokia-81,Nokia 8.1 Smart Mobile Phone,44000,https://www.jadroo.com/uploads/media/2020/02/CtutaQ9fHM/VN00381steel-medium.jpg,0
1603862042-393,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-6,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/SMsSNvSv3p/21234668884-medium.jpg,0
1603862520-429,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR EYES PRECISION ARTLINER,https://www.jadroo.com/flormar-eyes-precision-artliner,FLORMAR EYES PRECISION ARTLINER,400,https://www.jadroo.com/uploads/media/2020/09/fvEMjzfW0A/flomar precision artiliner-medium.jpg,0
1603860960-230,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Oral-B Pro Health Toothbrush,https://www.jadroo.com/oral-b-pro-health-toothbrush,Oral-B Pro Health Toothbrush,120,https://www.jadroo.com/uploads/media/2020/07/1xyHzwxbkq/81c571e6acdc-3003850-medium.jpg,0
1603861609-343,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Midea 1.0 Ton Wall Type Split AC MSA-24CRN 24000 BTU,https://www.jadroo.com/midea-10-ton-wall-type-split-ac-msa-24crn-24000-btu,Midea 1.0 Ton Wall Type Split AC MSA-24CRN 24000 BTU,54600,https://www.jadroo.com/uploads/media/2020/10/yeoDLaabO4/MSA-12CRN-01-01-medium.png,0
1603861595-341,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Midea 1.0 Ton Wall Type Split AC MSA-12CRN 12000 BTU,https://www.jadroo.com/midea-10-ton-wall-type-split-ac-msa-12crn-12000-btu,Midea 1.0 Ton Wall Type Split AC MSA-12CRN 12000 BTU,33600,https://www.jadroo.com/uploads/media/2020/10/yeoDLaabO4/MSA-12CRN-01-01-medium.png,0
1603860576-95,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Egg - Purnava Omega 3,https://www.jadroo.com/purnava-omega-3-egg,Egg - Purnava Omega 3,220,https://www.jadroo.com/uploads/media/2020/10/f34HfL6Svt/Omega-3-Egg-medium.jpg,0
1603861524-332,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Candle Holder Lantern Design,https://www.jadroo.com/candle-holder-lantern-design,Candle Holder Lantern Design,650,https://www.jadroo.com/uploads/media/2020/09/GADaLOt8I4/A04-medium.jpg,0
1603860471-56,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,iPhone 11 Pro Max Mobile Phone,https://www.jadroo.com/iphone-11-pro-max-mobile-phone-2,iPhone 11 Pro Max Mobile Phone,139999,https://www.jadroo.com/uploads/media/2020/09/YYW4CWB6jO/iphone-11-pro-max-medium.png,0
1603864113-572,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Japanese Spout Brush set (4 packs different specifications),https://www.jadroo.com/japanese-spout-brush-set-4-packs-different-specifications,Japanese Spout Brush set (4 packs different specifications),199,https://www.jadroo.com/uploads/media/2020/09/SKCNGS7jKz/A01-medium.jpg,0
1603861199-292,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,DEEP FRESH Exfoliating Shower Gel - 400ml (Turkey),https://www.jadroo.com/deep-fresh-exfoliating-shower-gel-400ml-turkey,DEEP FRESH Exfoliating Shower Gel - 400ml (Turkey),650,https://www.jadroo.com/uploads/media/2020/10/N6907Fsrcc/Screenshot_1-medium.jpg,0
1603861129-282,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Tooth Brush For Kids,https://www.jadroo.com/tooth-brush-for-kids,Tooth Brush For Kids,140,https://www.jadroo.com/uploads/media/2020/10/ITlttfcyp5/A01-medium.jpg,0
1603863532-500,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-অন্তরঙ্গ,https://www.jadroo.com/amanat-shah-lungi-5,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-অন্তরঙ্গ,550,https://www.jadroo.com/uploads/media/2020/09/UU1KT6ieWX/Untitled-medium.Jpg,0
1603861435-320,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Ball Shape String LED Fairy Light,https://www.jadroo.com/ball-shape-string-led-fairy-light,Ball Shape String LED Fairy Light,480,https://www.jadroo.com/uploads/media/2020/09/pv38FanqZn/A01-medium.jpg,0
1603860997-243,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Veet Nikhaar Herbal Hair Removal Cream with Turmeric 25gm,https://www.jadroo.com/veet-nikhaar-herbal-hair-removal-cream-with-turmeric-25gm-2,Veet Nikhaar Herbal Hair Removal Cream with Turmeric 25gm,90,https://www.jadroo.com/uploads/media/2020/08/vb9rKiAUCu/Primary Image (13)-medium.jpg,0
1603862154-402,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-16,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/yLGmJLF0ZO/16356475851-medium.jpg,0
1603864091-569,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Play Tent For Kids,https://www.jadroo.com/play-tent-for-kids,Play Tent For Kids,2950,https://www.jadroo.com/uploads/media/2020/10/hW921XTsHY/0201015180428-medium.png,0
1603864019-560,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Huggies Wonder Pants Small  4-8 Kg  (20 Pants),https://www.jadroo.com/huggies-wonder-pants-small-4-8-kg-20-pants,Huggies Wonder Pants Small  4-8 Kg  (20 Pants),620,https://www.jadroo.com/uploads/media/2020/09/Yf4YcNnzSi/lg_huggies_wonder_pants_diapers_small_4_8_kg_20_pcs_55607c7c6bfd9f838bf3808a1fd5e4dc0-medium.jpg,0
1603864153-578,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,DEEP FRESH Baby Shampoo - 300ml (Turkey),https://www.jadroo.com/deep-fresh-baby-shampoo-300ml-turkey,DEEP FRESH Baby Shampoo - 300ml (Turkey),450,https://www.jadroo.com/uploads/media/2020/10/TgJJKtlSLq/WeChat Image_20201007115908-medium.jpg,0
1603860329-16,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,GENAI USB Samsung Mobile Fast Car Charger,https://www.jadroo.com/genai-usb-car-charger-2-1a,GENAI USB Samsung Mobile Fast Car Charger,450,https://www.jadroo.com/uploads/media/2020/02/dwWsCNUO2Y/JR-IRGN-CC10.jpg,0
1603861378-315,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Akash DTH Complete Set Top Box,https://www.jadroo.com/akash-dth-complete-set-top-box,Akash DTH Complete Set Top Box,4499,https://www.jadroo.com/uploads/media/2020/09/ac7U0Febh4/Akash DTH 1-medium.jpg,0
1603863372-491,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,T-Shirt  কিছু করো না হোলে Sorrow,https://www.jadroo.com/t-shirt-sorrow-2,T-Shirt  কিছু করো না হোলে Sorrow,250,https://www.jadroo.com/uploads/media/2020/09/LXjWeWm9Af/Kichu Koro Noito Srrow01-medium.jpg,0
1603860568-92,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,DEEP FRESH Flower Pocket Wet Wipes Daisy Flavor (15 Pieces X 4 ),https://www.jadroo.com/deep-fresh-flower-pocket-wet-wipes-daisy-flavor-15-pieces-x-4,DEEP FRESH Flower Pocket Wet Wipes Daisy Flavor (15 Pieces X 4 ),180,https://www.jadroo.com/uploads/media/2020/10/evwNZKMFTY/0178360_deep-fresh-flower-pocket-wet-wipes-daisy-c401-4-pack_550-medium.jpeg,0
1603860725-152,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Inflatable Swim Ring Step,https://www.jadroo.com/baby-swimming-ring-6,Inflatable Swim Ring Step,190,https://www.jadroo.com/uploads/media/2020/02/qqLMw6gCCH/JR-SL00425-C-70.jpg,0
1603861174-289,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,DEEP FRESH Herbal Shampoo with Coconut Oil - 500ml (Turkey),https://www.jadroo.com/deep-fresh-herbal-shampoo-with-coconut-oil-500ml-turkey,DEEP FRESH Herbal Shampoo with Coconut Oil - 500ml (Turkey),800,https://www.jadroo.com/uploads/media/2020/10/36RR8jOd1R/rsz_herbal1-medium.jpg,0
1603862440-424,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR DIAMONDS BAKED EYE SHADOW,https://www.jadroo.com/flormar-diamonds-baked-eye-shadow,FLORMAR DIAMONDS BAKED EYE SHADOW,1200,https://www.jadroo.com/uploads/media/2020/09/UUVcGT4lug/flomar diamond baked eye shadow (1)-medium.jpg,0
1603860844-189,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Lux Aqua Sparkle Soap 170g,https://www.jadroo.com/lux-aqua-sparkle-soap-170g,Lux Aqua Sparkle Soap 170g,111,https://www.jadroo.com/uploads/media/2020/02/I5RZ7glb4B/JRLA-LUX001.jpg,0
1603861626-345,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Midea MSA-30CRN Split 2.5 Ton Energy Efficient Air Conditioner,https://www.jadroo.com/midea-msa-30crn-split-25-ton-energy-efficient-air-conditioner,Midea MSA-30CRN Split 2.5 Ton Energy Efficient Air Conditioner,74200,https://www.jadroo.com/uploads/media/2020/10/11zGNnYDHL/MSA-30.1-01-medium.png,0
1603861044-261,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Dettol Handwash Reenergize  Refill  170ml Double Pack Discount,https://www.jadroo.com/dettol-handwash-reenergize-refill-170ml-double-pack-discount,Dettol Handwash Reenergize  Refill  170ml Double Pack Discount,115,https://www.jadroo.com/uploads/media/2020/09/T56bJvfX3v/1 (21)-medium.jpg,0
1603861450-322,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Snowflakes String LED Light For Decoration,https://www.jadroo.com/snowflakes-string-led-light-for-decoration,Snowflakes String LED Light For Decoration,499,https://www.jadroo.com/uploads/media/2020/09/wcFrMBgDQn/A01-medium.jpg,0
1603861355-312,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Panasonic Non-Inverter AC | CS-VC12 VKY-81 | 1.0 Ton,https://www.jadroo.com/panasonic-non-inverter-ac-cs-vc12-vky-81-10-ton,Panasonic Non-Inverter AC | CS-VC12 VKY-81 | 1.0 Ton,49000,https://www.jadroo.com/uploads/media/2020/09/Id5SKMsPFv/Website Template-01-medium.png,0
1603860720-150,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Swimming Pool Inflatable Boat Float Boat Safety,https://www.jadroo.com/baby-swimming-ring-3,Swimming Pool Inflatable Boat Float Boat Safety,290,https://www.jadroo.com/uploads/media/2020/02/mBHe5OZx9W/JR-SL00403-B.jpg,0
1603861154-287,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,DEEP FRESH Shampoo with Olive Oil - 300ml & 500ml,https://www.jadroo.com/deep-fresh-shampoo-with-olive-oil-300ml-500ml,DEEP FRESH Shampoo with Olive Oil - 300ml & 500ml,450,https://www.jadroo.com/uploads/media/2020/10/KegCe86BQy/rsz_olive1-medium.jpg,0
